date,close
1992-07-19,1.1223
1992-07-26,1.1097
1992-08-02,1.1438
1992-08-09,1.1472
1992-08-16,1.1438
1992-08-23,1.1438
1992-08-30,1.1705
1992-09-06,1.2135
1992-09-13,1.2157
1992-09-20,1.2392
1992-09-27,1.2301
1992-10-04,1.2031
1992-10-11,1.1796
1992-10-18,1.1147
1992-10-25,1.075
1992-11-01,1.0966
1992-11-08,1.1255
1992-11-15,1.1471
1992-11-22,1.1507
1992-11-29,1.1452
1992-12-06,1.1815
1992-12-13,1.1491
1992-12-20,1.1163
1992-12-27,1.129
1993-01-03,1.1217
1993-01-10,1.0763
1993-01-17,1.0582
1993-01-24,1.0509
1993-01-31,1.0872
1993-02-07,1.0945
1993-02-14,1.06
1993-02-21,0.9891
1993-02-28,0.9763
1993-03-07,0.9495
1993-03-14,0.9567
1993-03-21,0.942
1993-03-28,0.9109
1993-04-04,0.7253
1993-04-11,0.6795
1993-04-18,0.7181
1993-04-25,0.6905
1993-05-02,0.6905
1993-05-09,0.7493
1993-05-16,0.7473
1993-05-23,0.7363
1993-05-30,0.7401
1993-06-06,0.7363
1993-06-13,0.739
1993-06-20,0.7184
1993-06-27,0.7296
1993-07-04,0.7166
1993-07-11,0.7314
1993-07-18,0.711
1993-07-25,0.7055
1993-08-01,0.7016
1993-08-08,0.6998
1993-08-15,0.6886
1993-08-22,0.7482
1993-08-29,0.7203
1993-09-05,0.7203
1993-09-12,0.7224
1993-09-19,0.7131
1993-09-26,0.698
1993-10-03,0.6942
1993-10-10,0.7282
1993-10-17,0.7998
1993-10-24,0.7998
1993-10-31,0.8112
1993-11-07,0.8376
1993-11-14,0.8904
1993-11-21,0.8413
1993-11-28,0.8509
1993-12-05,0.8356
1993-12-12,0.838
1993-12-19,0.8398
1993-12-26,0.8494
1994-01-02,0.8494
1994-01-09,0.8932
1994-01-16,0.8798
1994-01-23,0.8761
1994-01-30,0.9142
1994-02-06,0.9142
1994-02-13,0.878
1994-02-20,0.8838
1994-02-27,0.8856
1994-03-06,0.838
1994-03-13,0.8541
1994-03-20,0.8503
1994-03-27,0.7961
1994-04-03,0.7827
1994-04-10,0.7595
1994-04-17,0.773
1994-04-24,0.8193
1994-05-01,0.8425
1994-05-08,0.8039
1994-05-15,0.8059
1994-05-22,0.8309
1994-05-29,0.773
1994-06-05,0.7652
1994-06-12,0.7875
1994-06-19,0.7895
1994-06-26,0.7992
1994-07-03,0.813
1994-07-10,0.8306
1994-07-17,0.8522
1994-07-24,0.8463
1994-07-31,0.8619
1994-08-07,0.864
1994-08-14,0.8679
1994-08-21,0.8698
1994-08-28,0.9188
1994-09-04,0.952
1994-09-11,0.9513
1994-09-18,0.9474
1994-09-25,0.9294
1994-10-02,0.9712
1994-10-09,0.9513
1994-10-16,0.9612
1994-10-23,0.9712
1994-10-30,1.0168
1994-11-06,0.9513
1994-11-13,0.9791
1994-11-20,0.9969
1994-11-27,0.9572
1994-12-04,0.9474
1994-12-11,0.9088
1994-12-18,0.9451
1994-12-25,0.9148
1995-01-01,0.9269
1995-01-08,0.9229
1995-01-15,0.933
1995-01-22,0.9188
1995-01-29,0.9773
1995-02-05,0.9793
1995-02-12,0.9873
1995-02-19,0.9712
1995-02-26,0.9793
1995-03-05,0.9994
1995-03-12,1.035
1995-03-19,1.0411
1995-03-26,1.0941
1995-04-02,1.0677
1995-04-09,1.1004
1995-04-16,1.1064
1995-04-23,1.0982
1995-04-30,1.1064
1995-05-07,1.1676
1995-05-14,1.1472
1995-05-21,1.1309
1995-05-28,1.1412
1995-06-04,1.2065
1995-06-11,1.1472
1995-06-18,1.2185
1995-06-25,1.2496
1995-07-02,1.229
1995-07-09,1.2661
1995-07-16,1.2351
1995-07-23,1.2351
1995-07-30,1.202
1995-08-06,1.2227
1995-08-13,1.1896
1995-08-20,1.1938
1995-08-27,1.2372
1995-09-03,1.2331
1995-09-10,1.229
1995-09-17,1.2913
1995-09-24,1.3477
1995-10-01,1.3979
1995-10-08,1.4314
1995-10-15,1.4272
1995-10-22,1.4336
1995-10-29,1.4126
1995-11-05,1.4671
1995-11-12,1.4565
1995-11-19,1.5109
1995-11-26,1.49
1995-12-03,1.4796
1995-12-10,1.4942
1995-12-17,1.5719
1995-12-24,1.4999
1995-12-31,1.5274
1996-01-07,1.557
1996-01-14,1.4787
1996-01-21,1.5401
1996-01-28,1.5951
1996-02-04,1.5697
1996-02-11,1.6353
1996-02-18,1.6353
1996-02-25,1.6945
1996-03-03,1.6924
1996-03-10,1.7537
1996-03-17,1.6748
1996-03-24,1.5295
1996-03-31,1.4975
1996-04-07,1.5744
1996-04-14,1.4953
1996-04-21,1.5252
1996-04-28,1.4932
1996-05-05,1.5487
1996-05-12,1.4996
1996-05-19,1.5552
1996-05-26,1.6684
1996-06-02,1.7282
1996-06-09,1.741
1996-06-16,1.8009
1996-06-23,1.7686
1996-06-30,1.8096
1996-07-07,1.8053
1996-07-14,1.7664
1996-07-21,1.7147
1996-07-28,1.7233
1996-08-04,1.8399
1996-08-11,1.8247
1996-08-18,1.5745
1996-08-25,1.5119
1996-09-01,1.5766
1996-09-08,1.5551
1996-09-15,1.5841
1996-09-22,1.6387
1996-09-29,1.5775
1996-10-06,1.6147
1996-10-13,1.619
1996-10-20,1.6759
1996-10-27,1.6256
1996-11-03,1.619
1996-11-10,1.7196
1996-11-17,1.7938
1996-11-24,1.7807
1996-12-01,1.8157
1996-12-08,1.9117
1996-12-15,1.9695
1996-12-22,1.9717
1996-12-29,2.0137
1997-01-05,1.996
1997-01-12,1.996
1997-01-19,2.0367
1997-01-26,2.0455
1997-02-02,2.1003
1997-02-09,2.1391
1997-02-16,2.2168
1997-02-23,2.2804
1997-03-02,2.3899
1997-03-09,2.4023
1997-03-16,2.3021
1997-03-23,1.9883
1997-03-30,2.0882
1997-04-06,2.0222
1997-04-13,2.0666
1997-04-20,2.3742
1997-04-27,2.1131
1997-05-04,2.1334
1997-05-11,2.2538
1997-05-18,2.2672
1997-05-25,2.4277
1997-06-01,2.3539
1997-06-08,2.2806
1997-06-15,2.4965
1997-06-22,2.456
1997-06-29,2.3075
1997-07-06,2.4495
1997-07-13,2.3615
1997-07-20,2.2131
1997-07-27,2.4155
1997-08-03,2.429
1997-08-10,2.409
1997-08-17,2.436
1997-08-24,2.3955
1997-08-31,2.3615
1997-09-07,2.3955
1997-09-14,2.3229
1997-09-21,2.2477
1997-09-28,2.2548
1997-10-05,2.3502
1997-10-12,2.2684
1997-10-19,2.2139
1997-10-26,2.1594
1997-11-02,2.1594
1997-11-09,2.251
1997-11-16,2.2581
1997-11-23,2.3229
1997-11-30,2.3703
1997-12-07,2.476
1997-12-14,2.4776
1997-12-21,2.4572
1997-12-28,2.4127
1998-01-04,2.4913
1998-01-11,2.4743
1998-01-18,2.4913
1998-01-25,2.3473
1998-02-01,2.2818
1998-02-08,2.4363
1998-02-15,2.3027
1998-02-22,2.2989
1998-03-01,2.3918
1998-03-08,2.4572
1998-03-15,2.4138
1998-03-22,2.3894
1998-03-29,2.3655
1998-04-05,2.2196
1998-04-12,2.244
1998-04-19,2.209
1998-04-26,2.1158
1998-05-03,2.0881
1998-05-10,2.1436
1998-05-17,1.956
1998-05-24,2.0703
1998-05-31,2.0742
1998-06-07,2.1436
1998-06-14,2.0929
1998-06-21,2.1703
1998-06-28,2.223
1998-07-05,2.251
1998-07-12,2.2437
1998-07-19,2.2157
1998-07-26,2.3245
1998-08-02,2.4575
1998-08-09,2.412
1998-08-16,2.37
1998-08-23,2.4541
1998-08-30,2.4014
1998-09-06,2.4165
1998-09-13,2.4367
1998-09-20,2.6209
1998-09-27,2.6033
1998-10-04,2.6707
1998-10-11,2.6991
1998-10-18,2.72
1998-10-25,2.8334
1998-11-01,2.8974
1998-11-08,3.0034
1998-11-15,3.0634
1998-11-22,3.1592
1998-11-29,3.2941
1998-12-06,3.1484
1998-12-13,3.0215
1998-12-20,2.9712
1998-12-27,3.1392
1999-01-03,3.0569
1999-01-10,3.1215
1999-01-17,2.9855
1999-01-24,2.6501
1999-01-31,2.6787
1999-02-07,2.6358
1999-02-14,2.3107
1999-02-21,2.2821
1999-02-28,2.2359
1999-03-07,2.2856
1999-03-14,2.2709
1999-03-21,2.3616
1999-03-28,2.3142
1999-04-04,1.9965
1999-04-11,2.0185
1999-04-18,2.0075
1999-04-25,2.0294
1999-05-02,2.0254
1999-05-09,2.1375
1999-05-16,2.253
1999-05-23,2.3038
1999-05-30,2.2276
1999-06-06,2.2894
1999-06-13,2.4304
1999-06-20,2.4666
1999-06-27,2.4047
1999-07-04,2.3936
1999-07-11,2.2622
1999-07-18,2.233
1999-07-25,2.226
1999-08-01,2.1747
1999-08-08,2.0801
1999-08-15,2.0655
1999-08-22,2.1928
1999-08-29,2.1928
1999-09-05,2.2914
1999-09-12,2.2184
1999-09-19,2.1246
1999-09-26,2.0282
1999-10-03,2.0099
1999-10-10,2.0324
1999-10-17,1.8066
1999-10-24,1.4631
1999-10-31,1.5595
1999-11-07,1.5039
1999-11-14,1.4856
1999-11-21,1.5151
1999-11-28,1.5553
1999-12-05,1.5595
1999-12-12,1.537
1999-12-19,1.3711
1999-12-26,1.4127
2000-01-02,1.3861
2000-01-09,1.4277
2000-01-16,1.4615
2000-01-23,1.3259
2000-01-30,1.2505
2000-02-06,1.2433
2000-02-13,1.1487
2000-02-20,1.183
2000-02-27,1.183
2000-03-05,1.224
2000-03-12,1.1487
2000-03-19,1.2493
2000-03-26,1.2222
2000-04-02,1.2802
2000-04-09,1.3882
2000-04-16,1.3036
2000-04-23,1.3191
2000-04-30,1.3499
2000-05-07,1.4498
2000-05-14,1.4998
2000-05-21,1.6966
2000-05-28,1.6929
2000-06-04,1.5578
2000-06-11,1.6658
2000-06-18,1.6029
2000-06-25,1.4853
2000-07-02,1.6695
2000-07-09,1.6852
2000-07-16,1.54
2000-07-23,1.5871
2000-07-30,1.6148
2000-08-06,1.6739
2000-08-13,1.9643
2000-08-20,2.0114
2000-08-27,2.0152
2000-09-03,1.8386
2000-09-10,1.8543
2000-09-17,1.7413
2000-09-24,1.7695
2000-10-01,1.8854
2000-10-08,1.9296
2000-10-15,1.9853
2000-10-22,2.1294
2000-10-29,2.3497
2000-11-05,2.2414
2000-11-12,2.3618
2000-11-19,2.3497
2000-11-26,2.2773
2000-12-03,2.4099
2000-12-10,2.538
2000-12-17,2.5988
2000-12-24,2.822
2000-12-31,2.8544
2001-01-07,2.6033
2001-01-14,2.7409
2001-01-21,2.8181
2001-01-28,2.8421
2001-02-04,2.9459
2001-02-11,3.1139
2001-02-18,3.0185
2001-02-25,3.0503
2001-03-04,3.2242
2001-03-11,3.3572
2001-03-18,3.1571
2001-03-25,2.8456
2001-04-01,3.1112
2001-04-08,3.0653
2001-04-15,3.0089
2001-04-22,3.0922
2001-04-29,3.3492
2001-05-06,3.4751
2001-05-13,3.3931
2001-05-20,3.4338
2001-05-27,3.3131
2001-06-03,3.3616
2001-06-10,3.1656
2001-06-17,3.0708
2001-06-24,3.151
2001-07-01,3.2816
2001-07-08,3.0303
2001-07-15,2.9826
2001-07-22,3.0495
2001-07-29,2.8613
2001-08-05,2.9945
2001-08-12,2.9242
2001-08-19,2.9256
2001-08-26,3.1191
2001-09-02,3.1424
2001-09-09,3.1211
2001-09-16,3.1921
2001-09-23,3.1313
2001-09-30,3.2393
2001-10-07,3.3648
2001-10-14,3.397
2001-10-21,3.348
2001-10-28,3.3453
2001-11-04,3.2387
2001-11-11,3.1414
2001-11-18,3.2286
2001-11-25,3.1461
2001-12-02,3.1642
2001-12-09,3.024
2001-12-16,3.073
2001-12-23,3.1108
2001-12-30,3.1251
2002-01-06,3.1305
2002-01-13,3.2365
2002-01-20,3.3152
2002-01-27,3.3689
2002-02-03,3.3777
2002-02-10,3.4008
2002-02-17,3.4946
2002-02-24,3.5734
2002-03-03,3.6521
2002-03-10,3.6168
2002-03-17,3.591
2002-03-24,3.6734
2002-03-31,3.6171
2002-04-07,3.6164
2002-04-14,3.6432
2002-04-21,3.7043
2002-04-28,3.7661
2002-05-05,3.8238
2002-05-12,3.7702
2002-05-19,3.7386
2002-05-26,3.7846
2002-06-02,3.9316
2002-06-09,3.8409
2002-06-16,3.7867
2002-06-23,3.6157
2002-06-30,3.0384
2002-07-07,3.2143
2002-07-14,2.9855
2002-07-21,2.8999
2002-07-28,3.2206
2002-08-04,3.1448
2002-08-11,3.446
2002-08-18,3.544
2002-08-25,3.3075
2002-09-01,3.478
2002-09-08,3.2352
2002-09-15,3.265
2002-09-22,3.0104
2002-09-29,2.6698
2002-10-06,2.5803
2002-10-13,2.6099
2002-10-20,2.8236
2002-10-27,3.0041
2002-11-03,2.9907
2002-11-10,3.014
2002-11-17,2.6839
2002-11-24,2.6155
2002-12-01,2.66
2002-12-08,2.8172
2002-12-15,2.8898
2002-12-22,2.9453
2002-12-29,2.9596
2003-01-05,2.8507
2003-01-12,2.951
2003-01-19,3.0011
2003-01-26,2.7863
2003-02-02,2.7125
2003-02-09,2.6946
2003-02-16,2.7318
2003-02-23,2.6953
2003-03-02,2.7684
2003-03-09,2.5656
2003-03-16,2.5467
2003-03-23,2.5547
2003-03-30,2.3426
2003-04-06,2.0633
2003-04-13,2.2303
2003-04-20,2.347
2003-04-27,2.2609
2003-05-04,2.258
2003-05-11,2.3112
2003-05-18,2.4279
2003-05-25,3.0848
2003-06-01,3.0112
2003-06-08,3.1716
2003-06-15,3.1232
2003-06-22,3.1847
2003-06-29,3.3394
2003-07-06,3.4149
2003-07-13,3.0958
2003-07-20,2.9825
2003-07-27,3.0351
2003-08-03,2.9825
2003-08-10,2.9559
2003-08-17,2.9507
2003-08-24,2.927
2003-08-31,3.0521
2003-09-07,3.0728
2003-09-14,3.0538
2003-09-21,3.3564
2003-09-28,3.263
2003-10-05,3.3639
2003-10-12,3.391
2003-10-19,3.3707
2003-10-26,3.4324
2003-11-02,3.5001
2003-11-09,3.7267
2003-11-16,3.7899
2003-11-23,3.7704
2003-11-30,3.9141
2003-12-07,3.8705
2003-12-14,4.0007
2003-12-21,4.1855
2003-12-28,4.0888
2004-01-04,4.165
2004-01-11,4.024
2004-01-18,4.091
2004-01-25,4.152
2004-02-01,4.2366
2004-02-08,4.1749
2004-02-15,4.1657
2004-02-22,4.2183
2004-02-29,4.386
2004-03-07,4.437
2004-03-14,4.189
2004-03-21,4.2168
2004-03-28,4.135
2004-04-04,4.2322
2004-04-11,4.2708
2004-04-18,4.3117
2004-04-25,4.3117
2004-05-02,4.2716
2004-05-09,4.2924
2004-05-16,3.8473
2004-05-23,3.8041
2004-05-30,3.7
2004-06-06,3.7309
2004-06-13,3.7394
2004-06-20,3.7223
2004-06-27,3.7396
2004-07-04,3.8866
2004-07-11,3.8921
2004-07-18,3.8076
2004-07-25,3.7004
2004-08-01,3.7239
2004-08-08,3.6488
2004-08-15,3.6817
2004-08-22,3.8014
2004-08-29,3.8436
2004-09-05,3.8491
2004-09-12,3.9078
2004-09-19,3.8494
2004-09-26,3.5898
2004-10-03,3.8113
2004-10-10,3.693
2004-10-17,3.7605
2004-10-24,3.716
2004-10-31,3.8478
2004-11-07,4.2925
2004-11-14,4.3465
2004-11-21,4.6093
2004-11-28,4.6204
2004-12-05,4.6292
2004-12-12,4.6959
2004-12-19,4.7618
2004-12-26,4.8879
2005-01-02,4.9096
2005-01-09,4.9337
2005-01-16,5.0904
2005-01-23,5.0421
2005-01-30,5.0783
2005-02-06,5.3836
2005-02-13,5.3194
2005-02-20,5.2149
2005-02-27,5.2792
2005-03-06,5.3073
2005-03-13,5.2929
2005-03-20,5.2587
2005-03-27,5.1775
2005-04-03,5.2961
2005-04-10,5.3245
2005-04-17,5.2799
2005-04-24,5.2652
2005-05-01,5.2807
2005-05-08,5.3871
2005-05-15,5.2774
2005-05-22,5.5065
2005-05-29,5.4887
2005-06-05,5.4635
2005-06-12,5.6211
2005-06-19,5.5054
2005-06-26,5.3502
2005-07-03,5.3404
2005-07-10,5.3272
2005-07-17,5.4734
2005-07-24,5.4627
2005-07-31,5.4989
2005-08-07,5.4471
2005-08-14,5.489
2005-08-21,5.7461
2005-08-28,5.7058
2005-09-04,5.7534
2005-09-11,5.967
2005-09-18,6.074
2005-09-25,5.9719
2005-10-02,6.1214
2005-10-09,6.0176
2005-10-16,5.8681
2005-10-23,6.0599
2005-10-30,6.2376
2005-11-06,6.1479
2005-11-13,6.216
2005-11-20,5.9171
2005-11-27,6.1014
2005-12-04,6.089
2005-12-11,5.9968
2005-12-18,6.4212
2005-12-25,6.383
2006-01-01,6.2705
2006-01-08,6.3737
2006-01-15,6.4149
2006-01-22,6.2806
2006-01-29,6.2714
2006-02-05,6.0171
2006-02-12,6.0313
2006-02-19,6.1153
2006-02-26,6.08
2006-03-05,6.0515
2006-03-12,6.1983
2006-03-19,6.2395
2006-03-26,6.1878
2006-04-02,6.0113
2006-04-09,5.9171
2006-04-16,5.8535
2006-04-23,5.9842
2006-04-30,6.2064
2006-05-07,6.2616
2006-05-14,5.9723
2006-05-21,6.0232
2006-05-28,6.1479
2006-06-04,6.1801
2006-06-11,6.0529
2006-06-18,6.0822
2006-06-25,6.1139
2006-07-02,6.301
2006-07-09,6.676
2006-07-16,6.6408
2006-07-23,6.8364
2006-07-30,6.924
2006-08-06,6.8562
2006-08-13,6.9368
2006-08-20,7.2054
2006-08-27,7.2166
2006-09-03,7.1917
2006-09-10,7.1196
2006-09-17,7.2083
2006-09-24,7.1372
2006-10-01,6.637
2006-10-08,6.8164
2006-10-15,6.904
2006-10-22,6.9075
2006-10-29,7.0965
2006-11-05,7.0384
2006-11-12,7.0167
2006-11-19,7.3705
2006-11-26,7.2612
2006-12-03,7.2829
2006-12-10,7.3549
2006-12-17,7.3878
2006-12-24,7.4251
2006-12-31,7.5162
2007-01-07,7.6327
2007-01-14,7.7439
2007-01-21,7.6423
2007-01-28,7.7071
2007-02-04,7.581
2007-02-11,7.4785
2007-02-18,7.5495
2007-02-25,7.4776
2007-03-04,7.3112
2007-03-11,7.6073
2007-03-18,7.4966
2007-03-25,7.5621
2007-04-01,7.7692
2007-04-08,8.3303
2007-04-15,8.1902
2007-04-22,8.189
2007-04-29,8.1949
2007-05-06,8.1667
2007-05-13,8.076
2007-05-20,8.2361
2007-05-27,8.3338
2007-06-03,8.4563
2007-06-10,8.2773
2007-06-17,8.4026
2007-06-24,8.1089
2007-07-01,8.3396
2007-07-08,8.5132
2007-07-15,8.5251
2007-07-22,8.2992
2007-07-29,7.7487
2007-08-05,7.9187
2007-08-12,8.0126
2007-08-19,8.0364
2007-08-26,8.2266
2007-09-02,8.2528
2007-09-09,8.0126
2007-09-16,8.0584
2007-09-23,8.2399
2007-09-30,8.3589
2007-10-07,8.3625
2007-10-14,8.4226
2007-10-21,8.4755
2007-10-28,8.7725
2007-11-04,8.6691
2007-11-11,8.7412
2007-11-18,8.7977
2007-11-25,8.7725
2007-12-02,9.3243
2007-12-09,9.3291
2007-12-16,9.2353
2007-12-23,9.3988
2007-12-30,9.2204
2008-01-06,9.0917
2008-01-13,9.5918
2008-01-20,9.1548
2008-01-27,8.9764
2008-02-03,9.1573
2008-02-10,8.872
2008-02-17,8.804
2008-02-24,8.9339
2008-03-02,8.8781
2008-03-09,9.0456
2008-03-16,8.713
2008-03-23,8.6199
2008-03-30,9.0579
2008-04-06,8.7201
2008-04-13,8.5835
2008-04-20,8.8767
2008-04-27,8.7161
2008-05-04,8.206
2008-05-11,8.4108
2008-05-18,9.0173
2008-05-25,8.949
2008-06-01,8.941
2008-06-08,8.6478
2008-06-15,8.5122
2008-06-22,8.4634
2008-06-29,8.2882
2008-07-06,8.1946
2008-07-13,8.6589
2008-07-20,8.329
2008-07-27,8.5815
2008-08-03,8.5122
2008-08-10,8.5326
2008-08-17,8.7973
2008-08-24,8.5204
2008-08-31,8.5652
2008-09-07,8.5326
2008-09-14,8.75
2008-09-21,8.4936
2008-09-28,8.6384
2008-10-05,8.3903
2008-10-12,7.096
2008-10-19,7.9892
2008-10-26,7.9478
2008-11-02,7.9354
2008-11-09,7.435
2008-11-16,6.7238
2008-11-23,6.4054
2008-11-30,6.6494
2008-12-07,6.2028
2008-12-14,6.3434
2008-12-21,6.3185
2008-12-28,6.3629
2009-01-04,6.422
2009-01-11,6.5403
2009-01-18,7.1149
2009-01-25,7.1149
2009-02-01,6.9882
2009-02-08,7.1656
2009-02-15,6.7262
2009-02-22,6.5319
2009-03-01,6.5234
2009-03-08,6.6417
2009-03-15,7.1857
2009-03-22,7.2287
2009-03-29,7.134
2009-04-05,6.9616
2009-04-12,7.0263
2009-04-19,7.3192
2009-04-26,7.2891
2009-05-03,7.0521
2009-05-10,7.3666
2009-05-17,7.3149
2009-05-24,7.1684
2009-05-31,7.3623
2009-06-07,7.3364
2009-06-14,7.3046
2009-06-21,7.2036
2009-06-28,7.2343
2009-07-05,7.1597
2009-07-12,7.2299
2009-07-19,7.6118
2009-07-26,7.6118
2009-08-02,7.6953
2009-08-09,7.7743
2009-08-16,7.7084
2009-08-23,7.9191
2009-08-30,7.9981
2009-09-06,8.1211
2009-09-13,8.1123
2009-09-20,8.0318
2009-09-27,7.8261
2009-10-04,7.8127
2009-10-11,8.0765
2009-10-18,8.1704
2009-10-25,8.0184
2009-11-01,8.0989
2009-11-08,8.2912
2009-11-15,8.6132
2009-11-22,8.4879
2009-11-29,8.4969
2009-12-06,8.64
2009-12-13,8.7294
2009-12-20,8.7876
2009-12-27,9.1095
2010-01-03,8.928
2010-01-10,9.1463
2010-01-17,9.2873
2010-01-24,8.9644
2010-01-31,9.0326
2010-02-07,8.8143
2010-02-14,8.928
2010-02-21,9.1691
2010-02-28,9.1509
2010-03-07,9.4192
2010-03-14,9.3451
2010-03-21,9.4099
2010-03-28,9.4469
2010-04-04,9.6366
2010-04-11,9.6828
2010-04-18,9.6551
2010-04-25,9.8818
2010-05-02,9.8031
2010-05-09,9.6042
2010-05-16,9.9974
2010-05-23,9.7198
2010-05-30,9.3867
2010-06-06,9.2595
2010-06-13,9.4515
2010-06-20,9.4233
2010-06-27,9.2726
2010-07-04,9.5598
2010-07-11,10.0258
2010-07-18,10.0081
2010-07-25,10.4117
2010-08-01,10.4305
2010-08-08,10.6094
2010-08-15,10.52
2010-08-22,10.6894
2010-08-29,10.6094
2010-09-05,10.7836
2010-09-12,11.2213
2010-09-19,11.2404
2010-09-26,11.4795
2010-10-03,11.3743
2010-10-10,11.7235
2010-10-17,11.9004
2010-10-24,11.9196
2010-10-31,12.1575
2010-11-07,12.4888
2010-11-14,11.8861
2010-11-21,11.8335
2010-11-28,11.6517
2010-12-05,11.3886
2010-12-12,11.8861
2010-12-19,11.9531
2010-12-26,12.0678
2011-01-02,11.9562
2011-01-09,11.8445
2011-01-16,11.7328
2011-01-23,11.6988
2011-01-30,11.5531
2011-02-06,11.6551
2011-02-13,11.8687
2011-02-20,12.0387
2011-02-27,12.1116
2011-03-06,12.2961
2011-03-13,12.3495
2011-03-20,12.2263
2011-03-27,12.7291
2011-04-03,12.808
2011-04-10,12.9362
2011-04-17,13.3158
2011-04-24,12.8474
2011-05-01,13.232
2011-05-08,13.2911
2011-05-15,13.4637
2011-05-22,13.6757
2011-05-29,13.7743
2011-06-05,13.6066
2011-06-12,13.3158
2011-06-19,13.5387
2011-06-26,13.3937
2011-07-03,13.2637
2011-07-10,13.4437
2011-07-17,13.3437
2011-07-24,13.1787
2011-07-31,13.1487
2011-08-07,12.9437
2011-08-14,12.5988
2011-08-21,12.8537
2011-08-28,13.1487
2011-09-04,13.3587
2011-09-11,13.1837
2011-09-18,13.6593
2011-09-25,13.0855
2011-10-02,13.6136
2011-10-09,13.9284
2011-10-16,14.0503
2011-10-23,13.9386
2011-10-30,13.9944
2011-11-06,13.898
2011-11-13,14.1061
2011-11-20,14.0351
2011-11-27,13.837
2011-12-04,14.426
2011-12-11,14.6139
2011-12-18,14.7967
2011-12-25,15.3605
2012-01-01,15.2627
2012-01-08,14.784
2012-01-15,14.9075
2012-01-22,14.7737
2012-01-29,14.4854
2012-02-05,14.8457
2012-02-12,15.0362
2012-02-19,15.2627
2012-02-26,15.4377
2012-03-04,15.4223
2012-03-11,15.6797
2012-03-18,15.6689
2012-03-25,15.8619
2012-04-01,16.1072
2012-04-08,16.3628
2012-04-15,16.4307
2012-04-22,16.6394
2012-04-29,16.7646
2012-05-06,16.9211
2012-05-13,16.5872
2012-05-20,16.5298
2012-05-27,16.7542
2012-06-03,16.535
2012-06-10,17.1716
2012-06-17,17.8374
2012-06-24,17.8903
2012-07-01,18.2494
2012-07-08,18.4713
2012-07-15,18.8146
2012-07-22,18.9678
2012-07-29,18.9599
2012-08-05,18.9731
2012-08-12,18.466
2012-08-19,18.7037
2012-08-26,18.0012
2012-09-02,17.9378
2012-09-09,18.1015
2012-09-16,17.6289
2012-09-23,18.2283
2012-09-30,17.8698
2012-10-07,18.1962
2012-10-14,17.7253
2012-10-21,17.463
2012-10-28,16.9974
2012-11-04,16.9653
2012-11-11,16.8476
2012-11-18,16.7191
2012-11-25,17.9179
2012-12-02,18.0945
2012-12-09,17.9126
2012-12-16,17.7467
2012-12-23,17.2811
2012-12-30,16.8687
2013-01-06,17.6554
2013-01-13,17.867
2013-01-20,18.0515
2013-01-27,18.1492
2013-02-03,18.5561
2013-02-10,18.822
2013-02-17,18.6538
2013-02-24,19.1638
2013-03-03,18.1709
2013-03-10,18.4476
2013-03-17,18.511
2013-03-24,18.6374
2013-03-31,18.9012
2013-04-07,19.1485
2013-04-14,19.7366
2013-04-21,19.2474
2013-04-28,19.8245
2013-05-05,20.0664
2013-05-12,20.1598
2013-05-19,20.5775
2013-05-26,20.3851
2013-06-02,19.841
2013-06-09,19.8685
2013-06-16,19.7969
2013-06-23,19.4353
2013-06-30,19.4686
2013-07-07,19.7468
2013-07-14,20.5425
2013-07-21,20.6705
2013-07-28,19.975
2013-08-04,19.8526
2013-08-11,19.6801
2013-08-18,19.0792
2013-08-25,19.0736
2013-09-01,18.851
2013-09-08,19.1404
2013-09-15,19.6546
2013-09-22,20.0551
2013-09-29,19.5812
2013-10-06,19.5474
2013-10-13,20.0495
2013-10-20,20.23
2013-10-27,20.45
2013-11-03,21.0593
2013-11-10,21.1834
2013-11-17,21.4372
2013-11-24,21.0254
2013-12-01,20.8618
2013-12-08,21.1326
2013-12-15,20.9295
2013-12-22,21.7588
2013-12-29,21.8841
2014-01-05,21.5471
2014-01-12,21.2843
2014-01-19,21.1529
2014-01-26,21.3072
2014-02-02,20.119
2014-02-09,20.1647
2014-02-16,20.3189
2014-02-23,20.2047
2014-03-02,20.7131
2014-03-09,21.0273
2014-03-16,21.0345
2014-03-23,21.0982
2014-03-30,21.486
2014-04-06,21.7464
2014-04-13,21.7928
2014-04-20,22.2558
2014-04-27,22.6378
2014-05-04,23.1356
2014-05-11,23.2688
2014-05-18,23.5524
2014-05-25,23.5466
2014-06-01,24.056
2014-06-08,23.9576
2014-06-15,24.2713
2014-06-22,25.2491
2014-06-29,24.4879
2014-07-06,24.8217
2014-07-13,25.4307
2014-07-20,24.6929
2014-07-27,24.4411
2014-08-03,23.715
2014-08-10,24.3767
2014-08-17,24.7104
2014-08-24,24.9388
2014-08-31,25.2257
2014-09-07,25.4072
2014-09-14,25.5768
2014-09-21,26.6613
2014-09-28,27.1472
2014-10-05,27.3724
2014-10-12,27.6865
2014-10-19,27.0584
2014-10-26,28.1428
2014-11-02,28.6465
2014-11-09,29.5532
2014-11-16,28.9073
2014-11-23,29.1799
2014-11-30,29.7843
2014-12-07,30.2644
2014-12-14,29.4229
2014-12-21,29.9621
2014-12-28,30.2964
2015-01-04,29.3205
2015-01-11,30.2964
2015-01-18,31.7634
2015-01-25,32.4459
2015-02-01,31.7933
